country,continent,date,confirmed,deaths,population,daily_deaths,daily_confirmed,flat_ma,death_rate
Egypt,Africa,2020-03-30,656,41,102334404.0,1,47,3.142857142857143,0.40064727400962824
Egypt,Africa,2020-03-31,710,46,102334404.0,5,54,3.7142857142857144,0.44950669766933904
Egypt,Africa,2020-04-01,779,52,102334404.0,6,69,4.428571428571429,0.5081380060609919
Egypt,Africa,2020-04-02,865,58,102334404.0,6,86,4.857142857142857,0.5667693144526449
Egypt,Africa,2020-04-03,985,66,102334404.0,8,120,5.142857142857143,0.6449443923081821
Egypt,Africa,2020-04-04,1070,71,102334404.0,5,85,5.0,0.6938038159678929
Egypt,Africa,2020-04-05,1173,78,102334404.0,7,103,5.428571428571429,0.762207009091488
Egypt,Africa,2020-04-06,1322,85,102334404.0,7,149,6.285714285714286,0.8306102022150831
Egypt,Africa,2020-04-07,1450,94,102334404.0,9,128,6.857142857142857,0.9185571648025623
Egypt,Africa,2020-04-08,1560,103,102334404.0,9,110,7.285714285714286,1.0065041273900417
Egypt,Africa,2020-04-09,1699,118,102334404.0,15,139,8.571428571428571,1.153082398369174
Egypt,Africa,2020-04-10,1794,135,102334404.0,17,95,9.857142857142858,1.3192044388121906
Egypt,Africa,2020-04-11,1939,146,102334404.0,11,145,10.714285714285714,1.4266951708635545
Egypt,Africa,2020-04-12,2065,159,102334404.0,13,126,11.571428571428571,1.5537296723788023
Egypt,Africa,2020-04-13,2190,164,102334404.0,5,125,11.285714285714286,1.602589096038513
Egypt,Africa,2020-04-14,2350,178,102334404.0,14,160,12.0,1.7393954822857034
Egypt,Africa,2020-04-15,2505,183,102334404.0,5,155,11.428571428571429,1.788254905945414
Egypt,Africa,2020-04-16,2673,196,102334404.0,13,168,11.142857142857142,1.9152894074606621
Egypt,Africa,2020-04-17,2844,205,102334404.0,9,171,10.0,2.0032363700481413
Egypt,Africa,2020-04-18,3032,224,102334404.0,19,188,11.142857142857142,2.188902179955042
Egypt,Africa,2020-04-19,3144,239,102334404.0,15,112,11.428571428571429,2.335480450934175
Egypt,Africa,2020-04-20,3333,250,102334404.0,11,189,12.285714285714286,2.4429711829855383
Egypt,Africa,2020-04-21,3490,264,102334404.0,14,157,12.285714285714286,2.5797775692327285
Egypt,Africa,2020-04-22,3659,276,102334404.0,12,169,13.285714285714286,2.6970401860160345
Egypt,Africa,2020-04-23,3891,287,102334404.0,11,232,13.0,2.8045309180673983
Egypt,Africa,2020-04-24,4092,294,102334404.0,7,201,12.714285714285714,2.872934111190993
Egypt,Africa,2020-04-25,4319,307,102334404.0,13,227,11.857142857142858,2.999968612706241
Egypt,Africa,2020-04-26,4534,317,102334404.0,10,215,11.142857142857142,3.0976874600256625
Egypt,Africa,2020-04-27,4782,337,102334404.0,20,248,12.428571428571429,3.2931251546645055
El Salvador,North America,2020-03-19,1,0,6486205.0,0,0,,0.0
El Salvador,North America,2020-03-20,1,0,6486205.0,0,0,,0.0
El Salvador,North America,2020-03-21,3,0,6486205.0,0,2,,0.0
El Salvador,North America,2020-03-22,3,0,6486205.0,0,0,,0.0
El Salvador,North America,2020-03-23,3,0,6486205.0,0,0,,0.0
El Salvador,North America,2020-03-24,5,0,6486205.0,0,2,,0.0
El Salvador,North America,2020-03-25,9,0,6486205.0,0,4,0.0,0.0
El Salvador,North America,2020-03-26,13,0,6486205.0,0,4,0.0,0.0
El Salvador,North America,2020-03-27,13,0,6486205.0,0,0,0.0,0.0
El Salvador,North America,2020-03-28,19,0,6486205.0,0,6,0.0,0.0
El Salvador,North America,2020-03-29,24,0,6486205.0,0,5,0.0,0.0
El Salvador,North America,2020-03-30,30,0,6486205.0,0,6,0.0,0.0
El Salvador,North America,2020-03-31,32,1,6486205.0,1,2,0.14285714285714285,0.15417335714797792
El Salvador,North America,2020-04-01,32,1,6486205.0,0,0,0.14285714285714285,0.15417335714797792
El Salvador,North America,2020-04-02,41,2,6486205.0,1,9,0.2857142857142857,0.30834671429595584
El Salvador,North America,2020-04-03,46,2,6486205.0,0,5,0.2857142857142857,0.30834671429595584
El Salvador,North America,2020-04-04,56,3,6486205.0,1,10,0.42857142857142855,0.4625200714439337
El Salvador,North America,2020-04-05,62,3,6486205.0,0,6,0.42857142857142855,0.4625200714439337
El Salvador,North America,2020-04-06,69,4,6486205.0,1,7,0.5714285714285714,0.6166934285919117
El Salvador,North America,2020-04-07,78,4,6486205.0,0,9,0.42857142857142855,0.6166934285919117
El Salvador,North America,2020-04-08,93,5,6486205.0,1,15,0.5714285714285714,0.7708667857398895
El Salvador,North America,2020-04-09,103,6,6486205.0,1,10,0.5714285714285714,0.9250401428878674
El Salvador,North America,2020-04-10,117,6,6486205.0,0,14,0.5714285714285714,0.9250401428878674
El Salvador,North America,2020-04-11,118,6,6486205.0,0,1,0.42857142857142855,0.9250401428878674
El Salvador,North America,2020-04-12,125,6,6486205.0,0,7,0.42857142857142855,0.9250401428878674
El Salvador,North America,2020-04-13,137,6,6486205.0,0,12,0.2857142857142857,0.9250401428878674
El Salvador,North America,2020-04-14,149,6,6486205.0,0,12,0.2857142857142857,0.9250401428878674
El Salvador,North America,2020-04-15,159,6,6486205.0,0,10,0.14285714285714285,0.9250401428878674
El Salvador,North America,2020-04-16,164,6,6486205.0,0,5,0.0,0.9250401428878674
El Salvador,North America,2020-04-17,177,7,6486205.0,1,13,0.14285714285714285,1.0792135000358454
El Salvador,North America,2020-04-18,190,7,6486205.0,0,13,0.14285714285714285,1.0792135000358454
El Salvador,North America,2020-04-19,201,7,6486205.0,0,11,0.14285714285714285,1.0792135000358454
El Salvador,North America,2020-04-20,218,7,6486205.0,0,17,0.14285714285714285,1.0792135000358454
El Salvador,North America,2020-04-21,225,7,6486205.0,0,7,0.14285714285714285,1.0792135000358454
El Salvador,North America,2020-04-22,237,7,6486205.0,0,12,0.14285714285714285,1.0792135000358454
El Salvador,North America,2020-04-23,250,8,6486205.0,1,13,0.2857142857142857,1.2333868571838233
El Salvador,North America,2020-04-24,274,8,6486205.0,0,24,0.14285714285714285,1.2333868571838233
El Salvador,North America,2020-04-25,274,8,6486205.0,0,0,0.14285714285714285,1.2333868571838233
El Salvador,North America,2020-04-26,298,8,6486205.0,0,24,0.14285714285714285,1.2333868571838233
El Salvador,North America,2020-04-27,323,8,6486205.0,0,25,0.14285714285714285,1.2333868571838233
Equatorial Guinea,Africa,2020-03-15,1,0,1402985.0,0,0,,0.0
Equatorial Guinea,Africa,2020-03-16,1,0,1402985.0,0,0,,0.0
Equatorial Guinea,Africa,2020-03-17,1,0,1402985.0,0,0,,0.0
Equatorial Guinea,Africa,2020-03-18,4,0,1402985.0,0,3,,0.0
Equatorial Guinea,Africa,2020-03-19,6,0,1402985.0,0,2,,0.0
Equatorial Guinea,Africa,2020-03-20,6,0,1402985.0,0,0,,0.0
Equatorial Guinea,Africa,2020-03-21,6,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-03-22,6,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-03-23,9,0,1402985.0,0,3,0.0,0.0
Equatorial Guinea,Africa,2020-03-24,9,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-03-25,9,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-03-26,12,0,1402985.0,0,3,0.0,0.0
Equatorial Guinea,Africa,2020-03-27,12,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-03-28,12,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-03-29,12,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-03-30,12,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-03-31,12,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-04-01,15,0,1402985.0,0,3,0.0,0.0
Equatorial Guinea,Africa,2020-04-02,15,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-04-03,16,0,1402985.0,0,1,0.0,0.0
Equatorial Guinea,Africa,2020-04-04,16,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-04-05,16,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-04-06,16,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-04-07,16,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-04-08,18,0,1402985.0,0,2,0.0,0.0
Equatorial Guinea,Africa,2020-04-09,18,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-04-10,18,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-04-11,18,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-04-12,21,0,1402985.0,0,3,0.0,0.0
Equatorial Guinea,Africa,2020-04-13,21,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-04-14,41,0,1402985.0,0,20,0.0,0.0
Equatorial Guinea,Africa,2020-04-15,51,0,1402985.0,0,10,0.0,0.0
Equatorial Guinea,Africa,2020-04-16,51,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-04-17,79,0,1402985.0,0,28,0.0,0.0
Equatorial Guinea,Africa,2020-04-18,79,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-04-19,79,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-04-20,79,0,1402985.0,0,0,0.0,0.0
Equatorial Guinea,Africa,2020-04-21,83,0,1402985.0,0,4,0.0,0.0
Equatorial Guinea,Africa,2020-04-22,84,1,1402985.0,1,1,0.14285714285714285,0.7127659953598934
Equatorial Guinea,Africa,2020-04-23,84,1,1402985.0,0,0,0.14285714285714285,0.7127659953598934
Equatorial Guinea,Africa,2020-04-24,214,1,1402985.0,0,130,0.14285714285714285,0.7127659953598934
Equatorial Guinea,Africa,2020-04-25,258,1,1402985.0,0,44,0.14285714285714285,0.7127659953598934
Equatorial Guinea,Africa,2020-04-26,258,1,1402985.0,0,0,0.14285714285714285,0.7127659953598934
Equatorial Guinea,Africa,2020-04-27,258,1,1402985.0,0,0,0.14285714285714285,0.7127659953598934
Eritrea,Africa,2020-03-21,1,0,3546421.0,0,0,,0.0
Eritrea,Africa,2020-03-22,1,0,3546421.0,0,0,,0.0
Eritrea,Africa,2020-03-23,1,0,3546421.0,0,0,,0.0
Eritrea,Africa,2020-03-24,1,0,3546421.0,0,0,,0.0
Eritrea,Africa,2020-03-25,4,0,3546421.0,0,3,,0.0
Eritrea,Africa,2020-03-26,6,0,3546421.0,0,2,,0.0
Eritrea,Africa,2020-03-27,6,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-03-28,6,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-03-29,12,0,3546421.0,0,6,0.0,0.0
Eritrea,Africa,2020-03-30,12,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-03-31,15,0,3546421.0,0,3,0.0,0.0
Eritrea,Africa,2020-04-01,15,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-04-02,22,0,3546421.0,0,7,0.0,0.0
Eritrea,Africa,2020-04-03,22,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-04-04,29,0,3546421.0,0,7,0.0,0.0
Eritrea,Africa,2020-04-05,29,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-04-06,31,0,3546421.0,0,2,0.0,0.0
Eritrea,Africa,2020-04-07,31,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-04-08,33,0,3546421.0,0,2,0.0,0.0
Eritrea,Africa,2020-04-09,33,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-04-10,34,0,3546421.0,0,1,0.0,0.0
Eritrea,Africa,2020-04-11,34,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-04-12,34,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-04-13,34,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-04-14,34,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-04-15,35,0,3546421.0,0,1,0.0,0.0
Eritrea,Africa,2020-04-16,35,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-04-17,35,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-04-18,39,0,3546421.0,0,4,0.0,0.0
Eritrea,Africa,2020-04-19,39,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-04-20,39,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-04-21,39,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-04-22,39,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-04-23,39,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-04-24,39,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-04-25,39,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-04-26,39,0,3546421.0,0,0,0.0,0.0
Eritrea,Africa,2020-04-27,39,0,3546421.0,0,0,0.0,0.0
Estonia,Europe,2020-02-27,1,0,1326535.0,0,0,,0.0
Estonia,Europe,2020-02-28,1,0,1326535.0,0,0,,0.0
Estonia,Europe,2020-02-29,1,0,1326535.0,0,0,,0.0
Estonia,Europe,2020-03-01,1,0,1326535.0,0,0,,0.0
Estonia,Europe,2020-03-02,1,0,1326535.0,0,0,,0.0
Estonia,Europe,2020-03-03,2,0,1326535.0,0,1,,0.0
Estonia,Europe,2020-03-04,2,0,1326535.0,0,0,0.0,0.0
Estonia,Europe,2020-03-05,3,0,1326535.0,0,1,0.0,0.0
Estonia,Europe,2020-03-06,10,0,1326535.0,0,7,0.0,0.0
Estonia,Europe,2020-03-07,10,0,1326535.0,0,0,0.0,0.0
Estonia,Europe,2020-03-08,10,0,1326535.0,0,0,0.0,0.0
Estonia,Europe,2020-03-09,10,0,1326535.0,0,0,0.0,0.0
Estonia,Europe,2020-03-10,12,0,1326535.0,0,2,0.0,0.0
Estonia,Europe,2020-03-11,16,0,1326535.0,0,4,0.0,0.0
Estonia,Europe,2020-03-12,16,0,1326535.0,0,0,0.0,0.0
Estonia,Europe,2020-03-13,79,0,1326535.0,0,63,0.0,0.0
Estonia,Europe,2020-03-14,115,0,1326535.0,0,36,0.0,0.0
Estonia,Europe,2020-03-15,171,0,1326535.0,0,56,0.0,0.0
Estonia,Europe,2020-03-16,205,0,1326535.0,0,34,0.0,0.0
Estonia,Europe,2020-03-17,225,0,1326535.0,0,20,0.0,0.0
Estonia,Europe,2020-03-18,258,0,1326535.0,0,33,0.0,0.0
Estonia,Europe,2020-03-19,267,0,1326535.0,0,9,0.0,0.0
Estonia,Europe,2020-03-20,283,0,1326535.0,0,16,0.0,0.0
Estonia,Europe,2020-03-21,306,0,1326535.0,0,23,0.0,0.0
Estonia,Europe,2020-03-22,326,0,1326535.0,0,20,0.0,0.0
Estonia,Europe,2020-03-23,352,0,1326535.0,0,26,0.0,0.0
Estonia,Europe,2020-03-24,369,0,1326535.0,0,17,0.0,0.0
Estonia,Europe,2020-03-25,404,1,1326535.0,1,35,0.14285714285714285,0.7538436603632772
Estonia,Europe,2020-03-26,538,1,1326535.0,0,134,0.14285714285714285,0.7538436603632772
Estonia,Europe,2020-03-27,575,1,1326535.0,0,37,0.14285714285714285,0.7538436603632772
Estonia,Europe,2020-03-28,645,1,1326535.0,0,70,0.14285714285714285,0.7538436603632772
Estonia,Europe,2020-03-29,679,3,1326535.0,2,34,0.42857142857142855,2.261530981089832
Estonia,Europe,2020-03-30,715,3,1326535.0,0,36,0.42857142857142855,2.261530981089832
Estonia,Europe,2020-03-31,745,4,1326535.0,1,30,0.5714285714285714,3.015374641453109
Estonia,Europe,2020-04-01,779,5,1326535.0,1,34,0.5714285714285714,3.7692183018163865
Estonia,Europe,2020-04-02,858,11,1326535.0,6,79,1.4285714285714286,8.29228026399605
Estonia,Europe,2020-04-03,961,12,1326535.0,1,103,1.5714285714285714,9.046123924359328
Estonia,Europe,2020-04-04,1039,13,1326535.0,1,78,1.7142857142857142,9.799967584722603
Estonia,Europe,2020-04-05,1097,15,1326535.0,2,58,1.7142857142857142,11.307654905449159
Estonia,Europe,2020-04-06,1108,19,1326535.0,4,11,2.2857142857142856,14.323029546902267
Estonia,Europe,2020-04-07,1149,21,1326535.0,2,41,2.4285714285714284,15.830716867628823
Estonia,Europe,2020-04-08,1185,24,1326535.0,3,36,2.7142857142857144,18.092247848718657
Estonia,Europe,2020-04-09,1207,24,1326535.0,0,22,1.8571428571428572,18.092247848718657
Estonia,Europe,2020-04-10,1258,24,1326535.0,0,51,1.7142857142857142,18.092247848718657
Estonia,Europe,2020-04-11,1304,24,1326535.0,0,46,1.5714285714285714,18.092247848718657
Estonia,Europe,2020-04-12,1309,25,1326535.0,1,5,1.4285714285714286,18.84609150908193
Estonia,Europe,2020-04-13,1332,28,1326535.0,3,23,1.2857142857142858,21.107622490171764
Estonia,Europe,2020-04-14,1373,31,1326535.0,3,41,1.4285714285714286,23.369153471261594
Estonia,Europe,2020-04-15,1400,35,1326535.0,4,27,1.5714285714285714,26.3845281127147
Estonia,Europe,2020-04-16,1434,36,1326535.0,1,34,1.7142857142857142,27.13837177307798
Estonia,Europe,2020-04-17,1459,38,1326535.0,2,25,2.0,28.646059093804535
Estonia,Europe,2020-04-18,1512,38,1326535.0,0,53,2.0,28.646059093804535
Estonia,Europe,2020-04-19,1528,40,1326535.0,2,16,2.142857142857143,30.153746414531092
Estonia,Europe,2020-04-20,1535,40,1326535.0,0,7,1.7142857142857142,30.153746414531092
Estonia,Europe,2020-04-21,1552,43,1326535.0,3,17,1.7142857142857142,32.41527739562092
Estonia,Europe,2020-04-22,1559,44,1326535.0,1,7,1.2857142857142858,33.1691210559842
Estonia,Europe,2020-04-23,1592,45,1326535.0,1,33,1.2857142857142858,33.92296471634747
Estonia,Europe,2020-04-24,1605,46,1326535.0,1,13,1.1428571428571428,34.67680837671075
Estonia,Europe,2020-04-25,1635,46,1326535.0,0,30,1.1428571428571428,34.67680837671075
Estonia,Europe,2020-04-26,1643,49,1326535.0,3,8,1.2857142857142858,36.93833935780059
Estonia,Europe,2020-04-27,1647,50,1326535.0,1,4,1.4285714285714286,37.69218301816386
Eswatini,Africa,2020-03-14,1,0,1160164.0,0,0,,0.0
Eswatini,Africa,2020-03-15,1,0,1160164.0,0,0,,0.0
Eswatini,Africa,2020-03-16,1,0,1160164.0,0,0,,0.0
Eswatini,Africa,2020-03-17,1,0,1160164.0,0,0,,0.0
Eswatini,Africa,2020-03-18,1,0,1160164.0,0,0,,0.0
Eswatini,Africa,2020-03-19,1,0,1160164.0,0,0,,0.0
Eswatini,Africa,2020-03-20,1,0,1160164.0,0,0,0.0,0.0
Eswatini,Africa,2020-03-21,1,0,1160164.0,0,0,0.0,0.0
Eswatini,Africa,2020-03-22,4,0,1160164.0,0,3,0.0,0.0
Eswatini,Africa,2020-03-23,4,0,1160164.0,0,0,0.0,0.0
Eswatini,Africa,2020-03-24,4,0,1160164.0,0,0,0.0,0.0
Eswatini,Africa,2020-03-25,4,0,1160164.0,0,0,0.0,0.0
Eswatini,Africa,2020-03-26,6,0,1160164.0,0,2,0.0,0.0
Eswatini,Africa,2020-03-27,9,0,1160164.0,0,3,0.0,0.0
Eswatini,Africa,2020-03-28,9,0,1160164.0,0,0,0.0,0.0
Eswatini,Africa,2020-03-29,9,0,1160164.0,0,0,0.0,0.0
Eswatini,Africa,2020-03-30,9,0,1160164.0,0,0,0.0,0.0
Eswatini,Africa,2020-03-31,9,0,1160164.0,0,0,0.0,0.0
Eswatini,Africa,2020-04-01,9,0,1160164.0,0,0,0.0,0.0
Eswatini,Africa,2020-04-02,9,0,1160164.0,0,0,0.0,0.0
Eswatini,Africa,2020-04-03,9,0,1160164.0,0,0,0.0,0.0
Eswatini,Africa,2020-04-04,9,0,1160164.0,0,0,0.0,0.0
Eswatini,Africa,2020-04-05,9,0,1160164.0,0,0,0.0,0.0
Eswatini,Africa,2020-04-06,10,0,1160164.0,0,1,0.0,0.0
Eswatini,Africa,2020-04-07,10,0,1160164.0,0,0,0.0,0.0
Eswatini,Africa,2020-04-08,12,0,1160164.0,0,2,0.0,0.0
Eswatini,Africa,2020-04-09,12,0,1160164.0,0,0,0.0,0.0
Eswatini,Africa,2020-04-10,12,0,1160164.0,0,0,0.0,0.0
Eswatini,Africa,2020-04-11,12,0,1160164.0,0,0,0.0,0.0
Eswatini,Africa,2020-04-12,14,0,1160164.0,0,2,0.0,0.0
Eswatini,Africa,2020-04-13,15,0,1160164.0,0,1,0.0,0.0
Eswatini,Africa,2020-04-14,15,0,1160164.0,0,0,0.0,0.0
Eswatini,Africa,2020-04-15,15,0,1160164.0,0,0,0.0,0.0
Eswatini,Africa,2020-04-16,16,1,1160164.0,1,1,0.14285714285714285,0.8619471040301199
Eswatini,Africa,2020-04-17,16,1,1160164.0,0,0,0.14285714285714285,0.8619471040301199
Eswatini,Africa,2020-04-18,22,1,1160164.0,0,6,0.14285714285714285,0.8619471040301199
Eswatini,Africa,2020-04-19,22,1,1160164.0,0,0,0.14285714285714285,0.8619471040301199
Eswatini,Africa,2020-04-20,24,1,1160164.0,0,2,0.14285714285714285,0.8619471040301199
Eswatini,Africa,2020-04-21,31,1,1160164.0,0,7,0.14285714285714285,0.8619471040301199
Eswatini,Africa,2020-04-22,31,1,1160164.0,0,0,0.14285714285714285,0.8619471040301199
Eswatini,Africa,2020-04-23,31,1,1160164.0,0,0,0.0,0.8619471040301199
Eswatini,Africa,2020-04-24,36,1,1160164.0,0,5,0.0,0.8619471040301199
Eswatini,Africa,2020-04-25,56,1,1160164.0,0,20,0.0,0.8619471040301199
Eswatini,Africa,2020-04-26,59,1,1160164.0,0,3,0.0,0.8619471040301199
Eswatini,Africa,2020-04-27,65,1,1160164.0,0,6,0.0,0.8619471040301199
Ethiopia,Africa,2020-03-13,1,0,114963588.0,0,0,,0.0
Ethiopia,Africa,2020-03-14,1,0,114963588.0,0,0,,0.0
Ethiopia,Africa,2020-03-15,1,0,114963588.0,0,0,,0.0
Ethiopia,Africa,2020-03-16,5,0,114963588.0,0,4,,0.0
Ethiopia,Africa,2020-03-17,5,0,114963588.0,0,0,,0.0
Ethiopia,Africa,2020-03-18,6,0,114963588.0,0,1,,0.0
Ethiopia,Africa,2020-03-19,6,0,114963588.0,0,0,0.0,0.0
Ethiopia,Africa,2020-03-20,9,0,114963588.0,0,3,0.0,0.0
Ethiopia,Africa,2020-03-21,9,0,114963588.0,0,0,0.0,0.0
Ethiopia,Africa,2020-03-22,11,0,114963588.0,0,2,0.0,0.0
Ethiopia,Africa,2020-03-23,11,0,114963588.0,0,0,0.0,0.0
Ethiopia,Africa,2020-03-24,12,0,114963588.0,0,1,0.0,0.0
Ethiopia,Africa,2020-03-25,12,0,114963588.0,0,0,0.0,0.0
Ethiopia,Africa,2020-03-26,12,0,114963588.0,0,0,0.0,0.0
Ethiopia,Africa,2020-03-27,16,0,114963588.0,0,4,0.0,0.0
Ethiopia,Africa,2020-03-28,16,0,114963588.0,0,0,0.0,0.0
Ethiopia,Africa,2020-03-29,21,0,114963588.0,0,5,0.0,0.0
Ethiopia,Africa,2020-03-30,23,0,114963588.0,0,2,0.0,0.0
Ethiopia,Africa,2020-03-31,26,0,114963588.0,0,3,0.0,0.0
Ethiopia,Africa,2020-04-01,29,0,114963588.0,0,3,0.0,0.0
Ethiopia,Africa,2020-04-02,29,0,114963588.0,0,0,0.0,0.0
Ethiopia,Africa,2020-04-03,35,0,114963588.0,0,6,0.0,0.0
Ethiopia,Africa,2020-04-04,38,0,114963588.0,0,3,0.0,0.0
Ethiopia,Africa,2020-04-05,43,2,114963588.0,2,5,0.2857142857142857,0.017396812632535442
Ethiopia,Africa,2020-04-06,44,2,114963588.0,0,1,0.2857142857142857,0.017396812632535442
Ethiopia,Africa,2020-04-07,52,2,114963588.0,0,8,0.2857142857142857,0.017396812632535442
Ethiopia,Africa,2020-04-08,55,2,114963588.0,0,3,0.2857142857142857,0.017396812632535442
Ethiopia,Africa,2020-04-09,56,2,114963588.0,0,1,0.2857142857142857,0.017396812632535442
Ethiopia,Africa,2020-04-10,65,3,114963588.0,1,9,0.42857142857142855,0.026095218948803164
Ethiopia,Africa,2020-04-11,69,3,114963588.0,0,4,0.42857142857142855,0.026095218948803164
Ethiopia,Africa,2020-04-12,71,3,114963588.0,0,2,0.14285714285714285,0.026095218948803164
Ethiopia,Africa,2020-04-13,74,3,114963588.0,0,3,0.14285714285714285,0.026095218948803164
Ethiopia,Africa,2020-04-14,82,3,114963588.0,0,8,0.14285714285714285,0.026095218948803164
Ethiopia,Africa,2020-04-15,85,3,114963588.0,0,3,0.14285714285714285,0.026095218948803164
Ethiopia,Africa,2020-04-16,92,3,114963588.0,0,7,0.14285714285714285,0.026095218948803164
Ethiopia,Africa,2020-04-17,96,3,114963588.0,0,4,0.0,0.026095218948803164
Ethiopia,Africa,2020-04-18,105,3,114963588.0,0,9,0.0,0.026095218948803164
Ethiopia,Africa,2020-04-19,108,3,114963588.0,0,3,0.0,0.026095218948803164
Ethiopia,Africa,2020-04-20,111,3,114963588.0,0,3,0.0,0.026095218948803164
Ethiopia,Africa,2020-04-21,114,3,114963588.0,0,3,0.0,0.026095218948803164
Ethiopia,Africa,2020-04-22,116,3,114963588.0,0,2,0.0,0.026095218948803164
Ethiopia,Africa,2020-04-23,116,3,114963588.0,0,0,0.0,0.026095218948803164
Ethiopia,Africa,2020-04-24,117,3,114963588.0,0,1,0.0,0.026095218948803164
Ethiopia,Africa,2020-04-25,122,3,114963588.0,0,5,0.0,0.026095218948803164
Ethiopia,Africa,2020-04-26,123,3,114963588.0,0,1,0.0,0.026095218948803164
Ethiopia,Africa,2020-04-27,124,3,114963588.0,0,1,0.0,0.026095218948803164
Faroe Islands,Europe,2020-03-04,1,0,48863.0,0,0,,0.0
Faroe Islands,Europe,2020-03-05,1,0,48863.0,0,0,,0.0
Faroe Islands,Europe,2020-03-06,1,0,48863.0,0,0,,0.0
Faroe Islands,Europe,2020-03-07,1,0,48863.0,0,0,,0.0
Faroe Islands,Europe,2020-03-08,2,0,48863.0,0,1,,0.0
Faroe Islands,Europe,2020-03-09,2,0,48863.0,0,0,,0.0
Faroe Islands,Europe,2020-03-10,2,0,48863.0,0,0,0.0,0.0
Fiji,Oceania,2020-03-19,1,0,896445.0,0,0,,0.0
Fiji,Oceania,2020-03-20,1,0,896445.0,0,0,,0.0
Fiji,Oceania,2020-03-21,1,0,896445.0,0,0,,0.0
Fiji,Oceania,2020-03-22,2,0,896445.0,0,1,,0.0
Fiji,Oceania,2020-03-23,3,0,896445.0,0,1,,0.0
Fiji,Oceania,2020-03-24,4,0,896445.0,0,1,,0.0
Fiji,Oceania,2020-03-25,5,0,896445.0,0,1,0.0,0.0
Fiji,Oceania,2020-03-26,5,0,896445.0,0,0,0.0,0.0
Fiji,Oceania,2020-03-27,5,0,896445.0,0,0,0.0,0.0
Fiji,Oceania,2020-03-28,5,0,896445.0,0,0,0.0,0.0
Fiji,Oceania,2020-03-29,5,0,896445.0,0,0,0.0,0.0
Fiji,Oceania,2020-03-30,5,0,896445.0,0,0,0.0,0.0
Fiji,Oceania,2020-03-31,5,0,896445.0,0,0,0.0,0.0
Fiji,Oceania,2020-04-01,5,0,896445.0,0,0,0.0,0.0
Fiji,Oceania,2020-04-02,7,0,896445.0,0,2,0.0,0.0
Fiji,Oceania,2020-04-03,7,0,896445.0,0,0,0.0,0.0
Fiji,Oceania,2020-04-04,12,0,896445.0,0,5,0.0,0.0
Fiji,Oceania,2020-04-05,12,0,896445.0,0,0,0.0,0.0
